20110504 00:00,0.90546,0.90691,0.89359,0.897,0,0.90557,0.90681,0.89345,0.89709,0
20110505 00:00,0.897,0.9024,0.88737,0.90149,0,0.89709,0.9024,0.88738,0.90157,0
20110506 00:00,0.90149,0.91743,0.89859,0.90736,0,0.90157,0.91731,0.8985,0.90742,0
20110508 00:00,0.90736,0.91185,0.90622,0.91115,0,0.90742,0.9119,0.90741,0.91121,0
20110509 00:00,0.91115,0.91171,0.90311,0.90703,0,0.91121,0.91177,0.90336,0.90708,0
20110510 00:00,0.90703,0.92164,0.90606,0.92005,0,0.90708,0.92171,0.90596,0.92014,0
20110511 00:00,0.92005,0.92638,0.91892,0.92199,0,0.92014,0.92629,0.91891,0.92205,0
20110512 00:00,0.92199,0.92307,0.91388,0.91847,0,0.92205,0.92305,0.91373,0.91857,0
20110513 00:00,0.91847,0.92412,0.91524,0.92138,0,0.91857,0.92401,0.91516,0.92156,0
20110515 00:00,0.92138,0.92172,0.9193,0.92015,0,0.92156,0.92315,0.91939,0.92022,0
20110516 00:00,0.92015,0.92293,0.9058,0.90782,0,0.92022,0.92295,0.90601,0.90787,0
20110517 00:00,0.90782,0.91217,0.90352,0.90554,0,0.90787,0.91206,0.90338,0.90556,0
20110518 00:00,0.90554,0.90962,0.90268,0.90572,0,0.90556,0.9097,0.90253,0.9058,0
20110519 00:00,0.90572,0.9178,0.90568,0.91248,0,0.9058,0.9177,0.9057,0.91252,0
20110520 00:00,0.91248,0.91437,0.89769,0.9031,0,0.91252,0.91425,0.89763,0.90395,0
20110522 00:00,0.9031,0.9031,0.89748,0.90051,0,0.90395,0.90404,0.89785,0.90045,0
20110523 00:00,0.90051,0.90868,0.89955,0.90777,0,0.90045,0.90873,0.89958,0.90785,0
20110524 00:00,0.90777,0.90782,0.8974,0.89768,0,0.90785,0.90785,0.89748,0.89773,0
20110525 00:00,0.89768,0.89898,0.89048,0.89073,0,0.89773,0.89889,0.89055,0.89071,0
20110526 00:00,0.89073,0.89252,0.87363,0.87756,0,0.89071,0.89239,0.87379,0.87757,0
20110527 00:00,0.87756,0.87964,0.87147,0.87271,0,0.87757,0.87953,0.87139,0.87265,0
20110529 00:00,0.87271,0.87279,0.86673,0.8723,0,0.87265,0.87285,0.86826,0.87245,0
20110530 00:00,0.8723,0.87475,0.86781,0.87475,0,0.87245,0.87479,0.86804,0.87479,0
20110531 00:00,0.87475,0.88479,0.8743,0.88175,0,0.87479,0.88465,0.87417,0.88182,0
20110601 00:00,0.88175,0.88194,0.8605,0.86085,0,0.88182,0.88188,0.86057,0.86089,0
20110602 00:00,0.86085,0.86483,0.85816,0.86289,0,0.86089,0.86484,0.85807,0.86293,0
20110603 00:00,0.86289,0.86418,0.84735,0.85375,0,0.86293,0.86408,0.84721,0.8545,0
20110605 00:00,0.85375,0.85478,0.85189,0.85202,0,0.8545,0.85515,0.85191,0.85206,0
20110606 00:00,0.85202,0.85627,0.8504,0.85296,0,0.85206,0.85617,0.85038,0.853,0
20110607 00:00,0.85296,0.86107,0.85169,0.85668,0,0.853,0.86096,0.85161,0.85673,0
20110608 00:00,0.85668,0.85726,0.85154,0.85249,0,0.85673,0.85717,0.85145,0.85253,0
20110609 00:00,0.85249,0.86538,0.85201,0.86397,0,0.85253,0.86545,0.85193,0.86402,0
20110610 00:00,0.86397,0.86731,0.85935,0.86186,0,0.86402,0.86719,0.85925,0.86204,0
20110612 00:00,0.86186,0.86654,0.85939,0.8651,0,0.86204,0.86662,0.85944,0.86522,0
20110613 00:00,0.8651,0.86674,0.85444,0.85866,0,0.86522,0.8666,0.85454,0.85869,0
20110614 00:00,0.85866,0.87414,0.85769,0.87403,0,0.85869,0.87413,0.8576,0.87401,0
20110615 00:00,0.87403,0.87912,0.86691,0.87077,0,0.87401,0.879,0.86686,0.87089,0
20110616 00:00,0.87077,0.87101,0.85744,0.86401,0,0.87089,0.8711,0.85731,0.864,0
20110617 00:00,0.86401,0.86742,0.8592,0.86567,0,0.864,0.86725,0.85917,0.86569,0
20110619 00:00,0.86567,0.86674,0.8635,0.86543,0,0.86569,0.86675,0.8644,0.86551,0
20110620 00:00,0.86543,0.86613,0.85804,0.86171,0,0.86551,0.8661,0.85791,0.86173,0
20110621 00:00,0.86171,0.86846,0.86139,0.86552,0,0.86173,0.86833,0.86143,0.86555,0
20110622 00:00,0.86552,0.86727,0.85784,0.86515,0,0.86555,0.8672,0.85775,0.86519,0
20110623 00:00,0.86515,0.86589,0.85273,0.8564,0,0.86519,0.86593,0.85268,0.85644,0
20110624 00:00,0.8564,0.8572,0.84704,0.84783,0,0.85644,0.85711,0.84698,0.8484,0
20110626 00:00,0.84783,0.84783,0.84195,0.84472,0,0.8484,0.8484,0.8436,0.84476,0
20110627 00:00,0.84472,0.84935,0.84182,0.84675,0,0.84476,0.84923,0.84171,0.84677,0
20110628 00:00,0.84675,0.8487,0.84124,0.84692,0,0.84677,0.84885,0.84115,0.84691,0
20110629 00:00,0.84692,0.86224,0.84624,0.85932,0,0.84691,0.86225,0.84626,0.85926,0
20110630 00:00,0.85932,0.87791,0.85843,0.87425,0,0.85926,0.87774,0.85843,0.8742,0
20110701 00:00,0.87425,0.8865,0.87405,0.88545,0,0.8742,0.88637,0.87409,0.88558,0
20110703 00:00,0.88545,0.88545,0.8817,0.88366,0,0.88558,0.88558,0.88172,0.88381,0
20110704 00:00,0.88366,0.88566,0.88125,0.88326,0,0.88381,0.88563,0.88127,0.88333,0
20110705 00:00,0.88326,0.8836,0.87121,0.8731,0,0.88333,0.88359,0.8712,0.8731,0
20110706 00:00,0.8731,0.87533,0.86424,0.86859,0,0.8731,0.87523,0.86414,0.86864,0
20110707 00:00,0.86859,0.88535,0.86739,0.88031,0,0.86864,0.88524,0.86734,0.8803,0
20110708 00:00,0.88031,0.88935,0.86723,0.87075,0,0.8803,0.88927,0.86714,0.87076,0
20110710 00:00,0.87075,0.87175,0.86798,0.8686,0,0.87076,0.87245,0.868,0.86857,0
20110711 00:00,0.8686,0.86997,0.85939,0.86187,0,0.86857,0.86988,0.8593,0.86189,0
20110712 00:00,0.86187,0.86485,0.85322,0.86273,0,0.86189,0.8649,0.85314,0.86283,0
20110713 00:00,0.86273,0.86668,0.84415,0.84661,0,0.86283,0.86661,0.84491,0.84661,0
20110714 00:00,0.84661,0.85519,0.84562,0.8491,0,0.84661,0.85507,0.84565,0.8491,0
20110715 00:00,0.8491,0.85691,0.84869,0.85195,0,0.8491,0.85681,0.84863,0.85205,0
20110717 00:00,0.85195,0.85195,0.8461,0.84832,0,0.85205,0.85205,0.84727,0.8483,0
20110718 00:00,0.84832,0.8538,0.84759,0.85335,0,0.8483,0.85372,0.84753,0.85335,0
20110719 00:00,0.85335,0.871,0.85286,0.86687,0,0.85335,0.87091,0.85291,0.86688,0
20110720 00:00,0.86687,0.87017,0.8623,0.86966,0,0.86688,0.87023,0.86248,0.86963,0
20110721 00:00,0.86966,0.87148,0.86103,0.8655,0,0.86963,0.87134,0.86109,0.86549,0
20110722 00:00,0.8655,0.87373,0.8573,0.8624,0,0.86549,0.87367,0.85722,0.86252,0
20110724 00:00,0.8624,0.8624,0.85375,0.85401,0,0.86252,0.86252,0.85373,0.85403,0
20110725 00:00,0.85401,0.85436,0.84575,0.84933,0,0.85403,0.85442,0.84568,0.8494,0
20110726 00:00,0.84933,0.85377,0.84776,0.85015,0,0.8494,0.85366,0.84773,0.85014,0
20110727 00:00,0.85015,0.85194,0.8433,0.84494,0,0.85014,0.8518,0.84322,0.84489,0
20110728 00:00,0.84494,0.84844,0.8412,0.84174,0,0.84489,0.84832,0.84122,0.84173,0
20110729 00:00,0.84174,0.84408,0.82206,0.82346,0,0.84173,0.84398,0.82193,0.82458,0
20110731 00:00,0.82346,0.83605,0.82346,0.8327,0,0.82458,0.83623,0.82458,0.83268,0
20110801 00:00,0.8327,0.83558,0.80655,0.81768,0,0.83268,0.83546,0.80665,0.81765,0
20110802 00:00,0.81768,0.81867,0.79137,0.79757,0,0.81765,0.81858,0.79175,0.79765,0
20110803 00:00,0.79757,0.81256,0.79193,0.80609,0,0.79765,0.81249,0.79184,0.80603,0
20110804 00:00,0.80609,0.80777,0.77612,0.78375,0,0.80603,0.80779,0.7763,0.78376,0
20110805 00:00,0.78375,0.7897,0.77126,0.7829,0,0.78376,0.79083,0.77123,0.78292,0
20110807 00:00,0.7829,0.7829,0.76859,0.77082,0,0.78292,0.78292,0.76874,0.77112,0
20110808 00:00,0.77082,0.78136,0.7491,0.75502,0,0.77112,0.78136,0.74905,0.75503,0
20110809 00:00,0.75502,0.7656,0.71113,0.73758,0,0.75503,0.7655,0.71143,0.73759,0
20110810 00:00,0.73758,0.74668,0.72885,0.7337,0,0.73759,0.74701,0.72907,0.73383,0
20110811 00:00,0.7337,0.77621,0.73326,0.76891,0,0.73383,0.7768,0.73361,0.76894,0
20110812 00:00,0.76891,0.78688,0.76217,0.78376,0,0.76894,0.78683,0.76216,0.78492,0
20110814 00:00,0.78376,0.80098,0.78376,0.79934,0,0.78492,0.8011,0.78492,0.79945,0
20110815 00:00,0.79934,0.80983,0.79103,0.79716,0,0.79945,0.80973,0.79094,0.7972,0
20110816 00:00,0.79716,0.81195,0.78773,0.80894,0,0.7972,0.81217,0.7881,0.80893,0
20110817 00:00,0.80894,0.81629,0.79591,0.80486,0,0.80893,0.81659,0.79593,0.80488,0
20110818 00:00,0.80486,0.81355,0.791,0.8019,0,0.80488,0.8138,0.79101,0.80191,0
20110819 00:00,0.8019,0.80362,0.79158,0.79497,0,0.80191,0.80365,0.79153,0.79508,0
20110821 00:00,0.79497,0.79795,0.7927,0.7941,0,0.79508,0.79886,0.79278,0.79433,0
20110822 00:00,0.7941,0.80205,0.79316,0.7971,0,0.79433,0.80196,0.79328,0.79706,0
20110823 00:00,0.7971,0.80346,0.79624,0.80313,0,0.79706,0.80342,0.79617,0.80319,0
20110824 00:00,0.80313,0.80645,0.79787,0.80534,0,0.80319,0.80669,0.79778,0.80539,0
20110825 00:00,0.80534,0.81332,0.802,0.80244,0,0.80539,0.8132,0.80192,0.8025,0
20110826 00:00,0.80244,0.82452,0.79967,0.821,0,0.8025,0.82455,0.79964,0.82111,0
20110828 00:00,0.821,0.82795,0.82033,0.82704,0,0.82111,0.82806,0.82102,0.82717,0
20110829 00:00,0.82704,0.84425,0.82506,0.8374,0,0.82717,0.84424,0.82519,0.83745,0
20110830 00:00,0.8374,0.8424,0.8293,0.8355,0,0.83745,0.84234,0.82918,0.8357,0
20110831 00:00,0.8355,0.83628,0.81891,0.82193,0,0.8357,0.83623,0.81895,0.82195,0
20110901 00:00,0.82193,0.82726,0.80994,0.81126,0,0.82195,0.82722,0.81,0.81143,0
20110902 00:00,0.81126,0.81217,0.78692,0.80275,0,0.81143,0.81208,0.78715,0.80283,0
20110904 00:00,0.80275,0.80275,0.79659,0.79917,0,0.80283,0.80283,0.79755,0.79927,0
20110905 00:00,0.79917,0.80079,0.78841,0.79112,0,0.79927,0.80087,0.7884,0.79115,0
20110906 00:00,0.79112,0.87216,0.79025,0.86729,0,0.79115,0.87219,0.7903,0.86731,0
20110907 00:00,0.86729,0.87415,0.86545,0.87146,0,0.86731,0.87575,0.86528,0.87148,0
20110908 00:00,0.87146,0.88706,0.87054,0.8824,0,0.87148,0.88712,0.87044,0.88247,0
20110909 00:00,0.8824,0.88947,0.88032,0.8871,0,0.88247,0.88937,0.88022,0.88725,0
20110911 00:00,0.8871,0.893,0.8871,0.89175,0,0.88725,0.89315,0.88725,0.89197,0
20110912 00:00,0.89175,0.89195,0.88073,0.8876,0,0.89197,0.89214,0.88069,0.88775,0
20110913 00:00,0.8876,0.89425,0.88428,0.89095,0,0.88775,0.8943,0.88419,0.89098,0
20110914 00:00,0.89095,0.89182,0.88178,0.88398,0,0.89098,0.89178,0.88165,0.88403,0
20110915 00:00,0.88398,0.88653,0.87875,0.88602,0,0.88403,0.88642,0.8787,0.88612,0
20110916 00:00,0.88602,0.8959,0.88488,0.89575,0,0.88612,0.89595,0.88479,0.89595,0
20110918 00:00,0.89575,0.8996,0.8954,0.8965,0,0.89595,0.90065,0.89573,0.89667,0
20110919 00:00,0.8965,0.90038,0.88899,0.89183,0,0.89667,0.90027,0.889,0.89191,0
20110920 00:00,0.89183,0.9049,0.88766,0.89803,0,0.89191,0.90599,0.88758,0.89843,0
20110921 00:00,0.89803,0.90193,0.88835,0.89123,0,0.89843,0.90189,0.88842,0.89123,0
20110922 00:00,0.89123,0.89514,0.87707,0.88245,0,0.89123,0.89511,0.87752,0.88258,0
20110923 00:00,0.88245,0.88435,0.87659,0.87908,0,0.88258,0.88436,0.87655,0.87952,0
20110925 00:00,0.87908,0.88305,0.87775,0.87976,0,0.87952,0.8832,0.87834,0.87985,0
20110926 00:00,0.87976,0.88249,0.87059,0.8814,0,0.87985,0.88247,0.87057,0.88146,0
20110927 00:00,0.8814,0.88394,0.87534,0.87684,0,0.88146,0.88376,0.87529,0.87687,0
20110928 00:00,0.87684,0.87919,0.86741,0.8688,0,0.87687,0.87906,0.86745,0.86874,0
20110929 00:00,0.8688,0.87238,0.86398,0.86561,0,0.86874,0.87221,0.86394,0.86565,0
20110930 00:00,0.86561,0.87281,0.86155,0.86479,0,0.86565,0.87266,0.86141,0.86471,0
20111002 00:00,0.86479,0.86951,0.86475,0.8669,0,0.86471,0.86943,0.86471,0.86692,0
20111003 00:00,0.8669,0.87689,0.86618,0.87306,0,0.86692,0.87679,0.86602,0.87318,0
20111004 00:00,0.87306,0.87545,0.86548,0.87454,0,0.87318,0.87539,0.86587,0.87447,0
20111005 00:00,0.87454,0.88874,0.87216,0.88679,0,0.87447,0.88859,0.87206,0.88681,0
20111006 00:00,0.88679,0.8945,0.88041,0.8868,0,0.88681,0.89469,0.88026,0.88685,0
20111007 00:00,0.8868,0.89558,0.88443,0.89217,0,0.88685,0.89557,0.88431,0.89266,0
20111009 00:00,0.89217,0.8955,0.8908,0.89249,0,0.89266,0.89545,0.89178,0.89248,0
20111010 00:00,0.89249,0.89414,0.87678,0.8789,0,0.89248,0.8941,0.87681,0.879,0
20111011 00:00,0.8789,0.88606,0.87551,0.88485,0,0.879,0.88602,0.87546,0.8848,0
20111012 00:00,0.88485,0.88613,0.87745,0.87965,0,0.8848,0.88615,0.87769,0.87975,0
20111013 00:00,0.87965,0.88307,0.87744,0.8796,0,0.87975,0.8829,0.87735,0.87966,0
20111014 00:00,0.8796,0.8866,0.87886,0.88302,0,0.87966,0.88653,0.87879,0.88317,0
20111016 00:00,0.88302,0.88619,0.88145,0.886,0,0.88317,0.88625,0.88213,0.88605,0
20111017 00:00,0.886,0.8883,0.87553,0.87755,0,0.88605,0.88822,0.87555,0.87762,0
20111018 00:00,0.87755,0.88803,0.8771,0.88572,0,0.87762,0.88808,0.87704,0.88574,0
20111019 00:00,0.88572,0.89245,0.88394,0.88605,0,0.88574,0.8924,0.88405,0.88614,0
20111020 00:00,0.88605,0.88809,0.87174,0.87509,0,0.88614,0.88801,0.87171,0.87504,0
20111021 00:00,0.87509,0.88233,0.8725,0.87385,0,0.87504,0.88226,0.87247,0.87384,0
20111023 00:00,0.87385,0.88055,0.8735,0.87814,0,0.87384,0.88057,0.87384,0.8783,0
20111024 00:00,0.87814,0.88203,0.87497,0.87837,0,0.8783,0.88191,0.87494,0.87856,0
20111025 00:00,0.87837,0.88199,0.86257,0.8657,0,0.87856,0.88196,0.8626,0.86575,0
20111026 00:00,0.8657,0.87919,0.85885,0.87894,0,0.86575,0.87919,0.85881,0.87901,0
20111027 00:00,0.87894,0.87984,0.86241,0.86728,0,0.87901,0.87976,0.86232,0.86734,0
20111028 00:00,0.86728,0.8726,0.86495,0.86878,0,0.86734,0.87252,0.86484,0.8687,0
20111030 00:00,0.86878,0.87286,0.86745,0.8722,0,0.8687,0.87292,0.86746,0.87222,0
20111031 00:00,0.8722,0.88174,0.86935,0.87774,0,0.87222,0.8818,0.86937,0.87782,0
20111101 00:00,0.87774,0.88136,0.86764,0.86937,0,0.87782,0.88126,0.86829,0.86943,0
20111102 00:00,0.86937,0.87315,0.86677,0.86988,0,0.86943,0.87312,0.86672,0.86999,0
20111103 00:00,0.86988,0.8783,0.86837,0.86909,0,0.86999,0.87827,0.86826,0.8691,0
20111104 00:00,0.86909,0.87521,0.86463,0.8716,0,0.8691,0.87514,0.86565,0.87128,0
20111106 00:00,0.8716,0.87867,0.8716,0.87757,0,0.87128,0.87864,0.87128,0.87766,0
20111107 00:00,0.87757,0.89283,0.87641,0.89074,0,0.87766,0.89284,0.87649,0.89078,0
20111108 00:00,0.89074,0.89115,0.87985,0.88638,0,0.89078,0.89101,0.87973,0.88651,0
20111109 00:00,0.88638,0.89429,0.88377,0.893,0,0.88651,0.8943,0.88384,0.89299,0
20111110 00:00,0.893,0.89344,0.88452,0.88942,0,0.89299,0.89342,0.88441,0.88947,0
20111111 00:00,0.88942,0.89138,0.88376,0.89043,0,0.88947,0.89141,0.88371,0.8905,0
20111113 00:00,0.89043,0.89279,0.88684,0.8869,0,0.8905,0.89295,0.88687,0.88687,0
20111114 00:00,0.8869,0.89577,0.88237,0.89416,0,0.88687,0.89571,0.88233,0.89417,0
20111115 00:00,0.89416,0.89822,0.89286,0.89589,0,0.89417,0.8982,0.89271,0.89605,0
20111116 00:00,0.89589,0.90047,0.89251,0.8985,0,0.89605,0.90045,0.89248,0.89859,0
20111117 00:00,0.8985,0.90184,0.89325,0.89338,0,0.89859,0.90178,0.89328,0.89349,0
20111118 00:00,0.89338,0.89509,0.88725,0.89323,0,0.89349,0.89491,0.88716,0.8933,0
20111120 00:00,0.89323,0.89323,0.89025,0.89214,0,0.8933,0.89415,0.89014,0.89211,0
20111121 00:00,0.89214,0.89333,0.88028,0.88405,0,0.89211,0.8932,0.88009,0.88408,0
20111122 00:00,0.88405,0.88423,0.87778,0.87951,0,0.88408,0.88418,0.87766,0.87946,0
20111123 00:00,0.87951,0.88237,0.87639,0.87805,0,0.87946,0.88234,0.87626,0.87812,0
20111124 00:00,0.87805,0.88075,0.87645,0.87981,0,0.87812,0.88064,0.8763,0.87976,0
20111125 00:00,0.87981,0.89224,0.8793,0.8868,0,0.87976,0.89212,0.87923,0.88691,0
20111127 00:00,0.8868,0.89225,0.8868,0.89192,0,0.88691,0.89219,0.88691,0.89186,0
20111128 00:00,0.89192,0.89528,0.88803,0.89196,0,0.89186,0.89508,0.88788,0.89186,0
20111129 00:00,0.89196,0.89587,0.88912,0.89123,0,0.89186,0.89581,0.88895,0.89121,0
20111130 00:00,0.89123,0.89904,0.89033,0.89755,0,0.89121,0.89886,0.89031,0.89754,0
20111201 00:00,0.89755,0.90459,0.89132,0.90425,0,0.89754,0.90452,0.89111,0.90427,0
20111202 00:00,0.90425,0.90918,0.89981,0.90361,0,0.90427,0.9091,0.89966,0.90357,0
20111204 00:00,0.90361,0.90698,0.90361,0.90644,0,0.90357,0.90779,0.90357,0.90649,0
20111205 00:00,0.90644,0.9082,0.90324,0.90546,0,0.90649,0.90807,0.90373,0.9054,0
20111206 00:00,0.90546,0.91787,0.90516,0.91682,0,0.9054,0.91843,0.90516,0.91691,0
20111207 00:00,0.91682,0.91952,0.91349,0.91613,0,0.91691,0.91936,0.91355,0.91618,0
20111208 00:00,0.91613,0.91687,0.90303,0.90443,0,0.91618,0.91672,0.90375,0.90454,0
20111209 00:00,0.90443,0.90946,0.89965,0.90706,0,0.90454,0.90933,0.89956,0.90759,0
20111211 00:00,0.90706,0.90953,0.90684,0.90822,0,0.90759,0.90947,0.90706,0.9083,0
20111212 00:00,0.90822,0.91425,0.90452,0.91258,0,0.9083,0.91413,0.90436,0.91267,0
20111213 00:00,0.91258,0.91757,0.91109,0.91488,0,0.91267,0.91753,0.91092,0.91486,0
20111214 00:00,0.91488,0.91892,0.91077,0.91834,0,0.91486,0.9189,0.9106,0.9184,0
20111215 00:00,0.91834,0.91888,0.90695,0.90973,0,0.9184,0.91912,0.90714,0.90963,0
20111216 00:00,0.90973,0.91215,0.90075,0.90105,0,0.90963,0.91205,0.90084,0.90163,0
20111218 00:00,0.90105,0.90298,0.90021,0.90149,0,0.90163,0.90415,0.90071,0.90143,0
20111219 00:00,0.90149,0.9059,0.90052,0.90349,0,0.90143,0.90577,0.90055,0.90339,0
20111220 00:00,0.90349,0.90625,0.89967,0.9055,0,0.90339,0.9063,0.89946,0.90563,0
20111221 00:00,0.9055,0.91315,0.90413,0.91101,0,0.90563,0.91308,0.9042,0.91096,0
20111222 00:00,0.91101,0.9179,0.90848,0.91667,0,0.91096,0.91871,0.90841,0.91665,0
20111223 00:00,0.91667,0.92149,0.91497,0.91691,0,0.91665,0.92134,0.91489,0.91819,0
20111227 00:00,0.91691,0.91984,0.91373,0.91556,0,0.91819,0.91986,0.91387,0.91585,0
20111228 00:00,0.91556,0.92438,0.91491,0.92132,0,0.91585,0.92435,0.91548,0.92159,0
20111229 00:00,0.92132,0.92537,0.91789,0.92213,0,0.92159,0.92531,0.91992,0.92212,0
20111230 00:00,0.92213,0.92427,0.91774,0.91894,0,0.92212,0.92412,0.91755,0.91924,0
20120103 00:00,0.91894,0.92708,0.91894,0.92179,0,0.91924,0.92731,0.91924,0.92175,0
20120104 00:00,0.92179,0.93188,0.92122,0.92958,0,0.92175,0.93168,0.9211,0.9295,0
20120105 00:00,0.92958,0.93727,0.92895,0.93461,0,0.9295,0.93711,0.9289,0.93459,0
20120106 00:00,0.93461,0.93768,0.9285,0.92877,0,0.93459,0.93772,0.9284,0.92898,0
20120108 00:00,0.92877,0.93214,0.9267,0.92723,0,0.92898,0.93258,0.9267,0.92731,0
20120109 00:00,0.92723,0.93009,0.92416,0.92942,0,0.92731,0.93005,0.92437,0.92932,0
20120110 00:00,0.92942,0.93533,0.92847,0.93508,0,0.92932,0.93554,0.92837,0.93511,0
20120111 00:00,0.93508,0.93995,0.93469,0.9353,0,0.93511,0.93981,0.93459,0.93524,0
20120112 00:00,0.9353,0.93676,0.92423,0.92695,0,0.93524,0.93665,0.92409,0.92685,0
20120113 00:00,0.92695,0.93294,0.92484,0.93033,0,0.92685,0.93279,0.92467,0.93063,0
20120115 00:00,0.93033,0.93329,0.93033,0.93322,0,0.93063,0.93328,0.93063,0.93312,0
20120116 00:00,0.93322,0.94031,0.93312,0.93668,0,0.93312,0.94109,0.93301,0.93658,0
20120117 00:00,0.93668,0.93875,0.93224,0.93324,0,0.93658,0.93864,0.93223,0.93314,0
20120118 00:00,0.93324,0.93416,0.9268,0.92951,0,0.93314,0.93411,0.92666,0.92941,0
20120119 00:00,0.92951,0.93139,0.91946,0.91989,0,0.92941,0.93126,0.91942,0.91978,0
20120120 00:00,0.91989,0.92388,0.91913,0.92171,0,0.91978,0.92373,0.91903,0.92256,0
20120122 00:00,0.92171,0.92478,0.92171,0.92418,0,0.92256,0.92507,0.92217,0.92414,0
20120123 00:00,0.92418,0.92556,0.91813,0.91998,0,0.92414,0.92543,0.918,0.91992,0
20120124 00:00,0.91998,0.92113,0.91504,0.91872,0,0.91992,0.92102,0.91489,0.91861,0
20120125 00:00,0.91872,0.92097,0.91608,0.91926,0,0.91861,0.92082,0.91601,0.91916,0
20120126 00:00,0.91926,0.92039,0.91525,0.91779,0,0.91916,0.92027,0.91512,0.91766,0
20120127 00:00,0.91779,0.92058,0.90979,0.91076,0,0.91766,0.92071,0.91006,0.91086,0
20120129 00:00,0.91076,0.91253,0.91009,0.91212,0,0.91086,0.91246,0.91086,0.91201,0
20120130 00:00,0.91212,0.91626,0.91081,0.91283,0,0.91201,0.91642,0.91081,0.91273,0
20120131 00:00,0.91283,0.91957,0.91272,0.9193,0,0.91273,0.9195,0.91267,0.9192,0
20120201 00:00,0.9193,0.9209,0.9142,0.91823,0,0.9192,0.92077,0.91414,0.9181,0
20120202 00:00,0.91823,0.92014,0.91547,0.91845,0,0.9181,0.91999,0.9153,0.91835,0
20120203 00:00,0.91845,0.92661,0.91175,0.92391,0,0.91835,0.92648,0.91215,0.92449,0
20120205 00:00,0.92391,0.92685,0.92391,0.92615,0,0.92449,0.92698,0.92442,0.92605,0
20120206 00:00,0.92615,0.92852,0.92136,0.92386,0,0.92605,0.92839,0.92136,0.92376,0
20120207 00:00,0.92386,0.92415,0.91532,0.9168,0,0.92376,0.924,0.91575,0.91669,0
20120208 00:00,0.9168,0.91903,0.91439,0.91574,0,0.91669,0.91887,0.91418,0.91563,0
20120209 00:00,0.91574,0.91807,0.91383,0.91552,0,0.91563,0.91797,0.91381,0.91541,0
20120210 00:00,0.91552,0.9178,0.91245,0.91502,0,0.91541,0.91767,0.91229,0.91512,0
20120212 00:00,0.91502,0.91534,0.91197,0.91389,0,0.91512,0.91551,0.91207,0.91377,0
20120213 00:00,0.91389,0.91848,0.91215,0.91638,0,0.91377,0.91889,0.91204,0.91639,0
20120214 00:00,0.91638,0.92158,0.91558,0.92087,0,0.91639,0.9222,0.91548,0.92084,0
20120215 00:00,0.92087,0.92693,0.92049,0.92485,0,0.92084,0.92682,0.92038,0.92473,0
20120216 00:00,0.92485,0.92705,0.9213,0.9228,0,0.92473,0.92711,0.92118,0.92271,0
20120217 00:00,0.9228,0.92413,0.92018,0.9221,0,0.92271,0.92427,0.92001,0.92253,0
20120219 00:00,0.9221,0.92399,0.92114,0.92244,0,0.92253,0.9246,0.92117,0.92232,0
20120220 00:00,0.92244,0.92257,0.91424,0.91499,0,0.92232,0.92247,0.91419,0.91489,0
20120221 00:00,0.91499,0.91748,0.91391,0.9159,0,0.91489,0.91733,0.91379,0.91577,0
20120222 00:00,0.9159,0.91636,0.90918,0.90983,0,0.91577,0.91623,0.90946,0.90972,0
20120223 00:00,0.90983,0.91031,0.90295,0.90424,0,0.90972,0.91017,0.90303,0.90413,0
20120224 00:00,0.90424,0.90438,0.89458,0.89605,0,0.90413,0.90428,0.89443,0.89635,0
20120226 00:00,0.89605,0.89624,0.89374,0.89546,0,0.89635,0.89757,0.89421,0.89529,0
20120227 00:00,0.89546,0.90119,0.89379,0.90077,0,0.89529,0.9015,0.89367,0.90067,0
20120228 00:00,0.90077,0.90268,0.89821,0.89992,0,0.90067,0.90257,0.89802,0.89976,0
20120229 00:00,0.89992,0.9158,0.89972,0.91354,0,0.89976,0.9156,0.89956,0.91341,0
20120301 00:00,0.91354,0.92043,0.91277,0.92021,0,0.91341,0.92019,0.91262,0.91994,0
20120302 00:00,0.92021,0.92618,0.91906,0.92425,0,0.91994,0.92598,0.91886,0.92455,0
20120304 00:00,0.92425,0.92489,0.92251,0.92308,0,0.92455,0.92482,0.92238,0.92292,0
20120305 00:00,0.92308,0.92382,0.91608,0.9174,0,0.92292,0.92365,0.91594,0.9172,0
20120306 00:00,0.9174,0.91913,0.91587,0.91733,0,0.9172,0.91893,0.9156,0.91714,0
20120307 00:00,0.91733,0.92006,0.91562,0.91896,0,0.91714,0.91996,0.91544,0.91881,0
20120308 00:00,0.91896,0.9201,0.91237,0.91838,0,0.91881,0.9199,0.9122,0.91824,0
20120309 00:00,0.91838,0.9306,0.91733,0.92692,0,0.91824,0.93039,0.91808,0.92722,0
20120311 00:00,0.92692,0.92879,0.92692,0.92809,0,0.92722,0.92922,0.92701,0.92786,0
20120312 00:00,0.92809,0.92892,0.92191,0.9237,0,0.92786,0.92874,0.92172,0.92355,0
20120313 00:00,0.9237,0.93519,0.92343,0.93515,0,0.92355,0.93503,0.92335,0.93503,0
20120314 00:00,0.93515,0.94058,0.93252,0.93759,0,0.93503,0.94037,0.93232,0.93746,0
20120315 00:00,0.93759,0.9379,0.92793,0.92988,0,0.93746,0.93772,0.92774,0.92966,0
20120316 00:00,0.92988,0.93142,0.92201,0.92249,0,0.92966,0.93122,0.9218,0.92389,0
